PRODUCT_NAME,ADDITIVES_EN,ADDITIVES_EN_encoded,ALCOHOL_100G,ALLERGENS,ALLERGENS_encoded,ALPHA_LINOLENIC_ACID_100G,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHOLESTEROL_100G,CREATOR,CREATOR_encoded,ECOSCORE_GRADE,ECOSCORE_GRADE_encoded,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FOOD_GROUPS_EN,FOOD_GROUPS_EN_encoded,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,INGREDIENTS_TAGS,INGREDIENTS_TAGS_encoded,INGREDIENTS_TEXT,INGREDIENTS_TEXT_encoded,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,LACTOSE_100G,MAGNESIUM_100G,MALTODEXTRINS_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_GRADE_encoded,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OMEGA_3_FAT_100G,OMEGA_6_FAT_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SODIUM_100G,STARCH_100G,SUCROSE_100G,SUGARS_100G,TRACES_EN,TRACES_EN_encoded,TRANS_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_K_100G,VITAMIN_PP_100G,ZINC_100G
QUINOA TOFU E VERDURE,,0.0,0.0,,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.12017167381974249,0.0,0.12016574585635359,0.0,0.12,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416666666666667,0.010925925925925924,0.025,0.010925925925925924,0.0,0.0,0.01944444444444444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BURGER DI SOIA CON SPINACI E TOFU,,0.0,0.0,,0.0,0.0,0.0,0.015178571428571428,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.5234375,0.17959722680752724,0.0,0.17955801104972374,0.0,0.18,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.3953488372093023,0.3953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,0.018148148148148146,0.035,0.01814814814814815,0.0,0.0,0.018055555555555554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALADE D'ÉPEAUTRE AU TOFU,,0.0,0.0,,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.1256190161769561,0.0,0.12569060773480661,0.0,0.13,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04583333333333334,0.018518518518518517,0.12166666666666666,0.018518518518518517,0.0,0.0,0.011111111111111112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUGO VEGANO ALLA PARMIGIANA CON TOFU,,0.0,0.0,,0.0,0.0,0.0,0.010535714285714285,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.05183228788379003,0.0,0.05179558011049724,0.0,0.046,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017708333333333333,0.018518518518518517,0.013333333333333334,0.018518518518518517,0.0,0.0,0.049999999999999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDBURGER DI TOFU AI PEPERONI,,0.0,0.0,,0.0,0.0,0.0,0.0021428571428571425,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.12297788048861011,0.0,0.1229281767955801,0.0,0.12,0.15172413793103448,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,0.016296296296296295,0.02666666666666667,0.016296296296296295,0.0,0.0,0.013888888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFFETTATO DI SEITAN ALLA CURCUMA,,0.0,0.0,,0.0,0.0,0.0,0.019642857142857142,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.1672169032684054,0.0,0.1671270718232044,0.0,0.11,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.8,0.6046511627906976,0.6046511627906976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23958333333333331,0.040740740740740744,0.023333332935968332,0.04074074074074074,0.0,0.0,0.018055554893281943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREMA DE SOJA,,0.0,0.0,,0.0,0.0,0.0,0.007678571428571428,0.0,0.0,0.0,NAD79,0.6224899598393574,UNKNOWN,1.0,0.046875,0.12083195774182899,0.0,0.12085635359116022,0.0,0.16,0.02413793103448276,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03229166666666666,0.001851851851851852,0.03,0.0018518518518518517,0.0,0.0,0.026388888888888885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE TOMATE AU TOFU BIOLOGIQUE,,0.0,0.0,,0.0,0.0,0.0,0.011607142857142858,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.09524595576097722,0.0,0.09530386740331491,0.0,0.11,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.014814814814814815,0.025,0.014814814814814814,0.0,0.0,0.05972222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFFETTATI VEG DI SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.012857142857142857,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.14707824364476726,0.0,0.14709944751381215,0.0,0.085,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.037037037037037035,0.015,0.037037037037037035,0.0,0.0,0.008333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PESTO ROSSI TOFU ET BAIES DE GOJI,,0.0,0.0,,0.0,0.0,0.0,0.012499999999999999,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.25899636843842855,0.0,0.25897790055248615,0.0,0.37,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026041666666666664,0.01296296296296296,0.065,0.012962962962962964,0.0,0.0,0.075,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FETTALLEGRA AFFETTATO VEGETALE DI SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.012857142857142857,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.14707824364476726,0.0,0.14709944751381215,0.0,0.085,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.037037037037037035,0.015,0.037037037037037035,0.0,0.0,0.008333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAGÙ VEGETALE AL SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.01107142857142857,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.040112248266754705,0.0,0.040055248618784525,0.0,0.018000000000000002,0.04482758620689655,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.03148148148148148,0.006666666666666667,0.031481481481481485,0.0,0.0,0.06944444444444445,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SOIA, SOY DRINK (LAIT DE SOJA)",,0.0,0.0,,0.0,0.0,0.0,0.003910714285714286,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.59375,0.02410036315615715,0.0,0.024171270718232045,0.0,0.019,0.0,"BEVERAGES,PLANT-BASED MILK SUBSTITUTES",0.03125,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2558139534883721,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03645833333333333,0.001851851851851852,0.005833333333333333,0.0018518518518518517,0.0,0.0,0.008333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTRI SOJA,,0.0,0.0,,0.0,0.0,0.0,0.0026785714285714286,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.02905249257180588,0.0,0.029005524861878452,0.0,0.023,0.017241379310344827,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03645833333333333,0.001851851851851852,0.005833333333333333,0.0018518518518518517,0.0,0.0,0.00972222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE SOJA SHOYU,,0.0,0.0,,0.0,0.0,0.0,0.014821428571428572,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.6640625,0.05183228788379003,0.0,0.05179558011049724,0.0,0.0,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.34375,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.41860465116279066,0.41860465116279066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.1222222222222222,0.0,0.12222222222222222,0.0,0.0,0.041666666666666664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREMA DI TOFU,,0.0,0.0,,0.0,0.0,0.0,0.0030357142857142857,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.11389897655992078,0.0,0.11395027624309392,0.0,0.14,0.07241379310344828,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07291666666666666,0.013888888888888888,0.02333333333333333,0.013888888888888888,0.0,0.0,0.013888888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BURGER TOFU E ZUCCHINE,,0.0,0.0,,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.5234375,0.14707824364476726,0.0,0.14709944751381215,0.0,0.14,0.19310344827586207,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2325581395348837,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.020370370370370372,0.028333333333333332,0.02037037037037037,0.0,0.0,0.043055555555555555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BURGER SEITAN E SPINACI,,0.0,0.0,,0.0,0.0,0.0,0.026785714285714284,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.5234375,0.12149224166391549,0.0,0.12154696132596685,0.0,0.07,0.08275862068965517,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.27906976744186046,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.018148148148148146,0.015,0.01814814814814815,0.0,0.0,0.0375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAGÙ VEGANO CON SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.012107142857142858,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.08501155496863652,0.0,0.08494475138121546,0.0,0.08199999999999999,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.011666666666666665,0.02,0.011666666666666665,0.0,0.0,0.05805555555555555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUGO AL TOFU,,0.0,0.0,,0.0,0.0,0.0,0.008392857142857143,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.08847804555959063,0.0,0.08839779005524862,0.0,0.10300000000000001,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03854166666666667,0.018518518518518517,0.025,0.018518518518518517,0.0,0.0,0.03194444444444444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAGU DI VERDURE AL TOFU,,0.0,0.0,,0.0,0.0,0.0,0.01607142857142857,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.07048530868273357,0.0,0.07044198895027624,0.0,0.09,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.16666666666666666,0.15,0.16666666666666666,0.0,0.0,0.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAVIOLI CON RIPIENO DI SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.06785714285714285,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.14922416639154837,0.0,0.14917127071823205,0.0,0.028999999999999998,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.024074074074074074,0.008333333333333333,0.024074074074074074,0.0,0.0,0.03611111111111111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRACCETTI FI SEITAN IN UMIDO CON PISELLI E RISO BIO,,0.0,0.0,,0.0,0.0,0.0,0.012499999999999999,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.05595906239683064,0.0,0.05593922651933701,0.0,0.02,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.01111111111111111,0.0033333333333333335,0.01111111111111111,0.0,0.0,0.013888888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FETTADELICATA TOFU E PEPERONI GRIGLIATI,,0.0,0.0,,0.0,0.0,0.0,0.007857142857142858,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.15467150874876198,0.0,0.15469613259668508,0.0,0.14400000000000002,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18229166666666666,0.03148148148148148,0.03166666666666666,0.031481481481481485,0.0,0.0,0.013888888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PISTACCHI E TOFU,,0.0,0.0,,0.0,0.0,0.0,0.012321428571428572,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.15186530207989435,0.0,0.15193370165745856,0.0,0.094,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26875,0.042592592592592585,0.016666666666666666,0.04259259259259259,0.0,0.0,0.00972222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANTECADOS INTEGRALES CON HARINA Y SEMILLA DE SOJA,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEJILLONES EN SALSA DE SOJA,,0.0,0.0,,0.0,0.0,0.0,0.010714285714285714,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.1650709805216243,0.0,0.1650552486187845,0.0,0.15,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.013148148148148147,0.016666666666666666,0.013148148148148147,0.0,0.0,0.013888888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTIVE SOJA,"E500 - SODIUM CARBONATES,E500II - SODIUM HYDROGEN CARBONATE,E503 - AMMONIUM CARBONATES,E503II - AMMONIUM HYDROGEN CARBONATE",0.9607843137254902,0.0,"EN:GLUTEN,EN:SOYBEANS",0.6043956043956045,0.0,0.0,0.09821428571428571,0.0,0.0,0.0,KILIWEB,0.4698795180722891,C,0.42857142857142855,0.4296875,0.31016837240013206,0.0,0.31008287292817677,0.0,0.17,0.41379310344827586,"SUGARY SNACKS,BISCUITS AND CAKES",0.90625,0.0,0.0,0.0,"EN:WHOLE-WHEAT-FLOUR,EN:CEREAL,EN:FLOUR,EN:WHEAT,EN:CEREAL-FLOUR,EN:WHOLEMEAL-FLOUR,EN:WHEAT-FLOUR,EN:VEGETABLE-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,ES:GRANILLO-DE-SOJA,EN:SOY-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:HYDROLYSED-VEGETABLE-PROTEIN,EN:GLUCOSE-FRUCTOSE-SYRUP,EN:MONOSACCHARIDE,EN:FRUCTOSE,EN:GLUCOSE,EN:VEGETABLE-FIBER,EN:FIBER,ES:GERMEN-DE-SOJA,EN:RAISING-AGENT,ES:SAL-AROMAS-DE-VAINILLA,EN:HIGH-OLEIC-SUNFLOWER,EN:SUNFLOWER-OIL,EN:E500II,EN:E500,EN:E503II,EN:E503",0.8353658536585367,"HARINA INTEGRAL DE _TRIGO_ 46%, ACEITE VEGETAL (GIRASOL ALTO OLEICO) 14%, AZÚCAR, GRANILLO DE _SOJA_ 8%, PROTEÍNA DE _SOJA_ 6%, JARABE DE GLUCOSA Y FRUCTOSA, FIBRA VEGETAL 3,5%, GERMEN DE _SOJA_ 2%, GASIFICANTES (CARBONATO ÁCIDO DE SODIO, CARBONATO ÁCIDO DE AMONIO), SAL AROMAS DE VAINILLA.",0.44539007092198585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.4418604651162791,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13541666666666666,0.009814814814814814,0.03333333333333333,0.009814814814814814,0.0,0.0,0.25,"MILK,SESAME SEEDS",0.9010989010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LASAGNES FONDANTES SOJA ET CAROTTES,,0.0,0.0,,0.0,0.0,0.0,0.05892857142857143,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.17811158798283264,0.0,0.1781767955801105,0.0,0.048,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03888888888888889,0.035,0.03888888888888888,0.0,0.0,0.12916666666666668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE SOJA,,0.0,0.0,,0.0,0.0,0.0,0.009285713945116321,0.0,0.0,0.0,FOODVISOR,0.35341365461847385,UNKNOWN,1.0,0.046875,0.04357873885770882,0.0,0.04350828729281768,0.0,0.00200000002980232,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10729166865348855,0.0,0.0016666666915019332,0.0,0.0,0.0,0.023611111773385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEBIDA DE SOJA,,0.0,0.0,,0.0,0.0,0.0,0.0026785714285714286,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.59375,0.018653020798943546,0.0,0.018646408839779006,0.0,0.012,0.020689655172413793,"BEVERAGES,PLANT-BASED MILK SUBSTITUTES",0.03125,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.27906976744186046,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02291666666666667,0.0014814814814814814,0.0033333333333333335,0.0014814814814814814,0.0,0.0,0.01944444444444444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LASAÑA CON VERDURAS Y SOJA,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ELCOCO,0.2771084337349397,UNKNOWN,1.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,"COMPOSITE FOODS,ONE-DISH MEALS",0.25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEBIDA DE SOJA CON TÉ NEGRO,"E306 - TOCOPHEROL-RICH EXTRACT,E460 - CELLULOSE,E466 - SODIUM CARBOXY METHYL CELLULOSE",0.6503267973856209,0.0,EN:SOYBEANS,0.9230769230769231,0.0,0.0005853658536585366,0.0066071428571428574,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.59375,0.02410036315615715,0.0,0.024171270718232045,0.0,0.012,0.013793103448275862,"BEVERAGES,PLANT-BASED MILK SUBSTITUTES",0.03125,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:E341III,EN:E341,EN:STABILISER,EN:TEA-EXTRACT,EN:PLANT,EN:TEA,EN:FLAVOURING,EN:SALT,EN:ANTIOXIDANT,EN:VITAMIN-A,EN:VITAMINS,EN:VITAMIN-D,EN:E460,EN:E466,EN:E306",0.7111280487804879,"AGUA, SEMILLAS DE _SOJA_ (9%), AZÚCAR, FOSFATO TRICÁLCICO, ESTABILIZANTES (CELULOSA, CARBOXIMETIL CELULOSA), EXTRACTO DE TÉ (0,06%), AROMA, SAL, ANTIOXIDANTE: EXTRACTO RICO EN TOCOFEROLES Y VITAMINA A Y D.",0.10780141843971631,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,A,0.2,0.27906976744186046,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.01111111111111111,0.0,0.02291666666666667,0.0016666666666666666,0.0033333333333333335,0.0016666666666666663,0.0,0.0,0.048611111111111105,,0.0,0.0,1.5000000000000002e-07,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,0.0
